,Exchange Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - GBP,Flow,Covid,Online Shop,Next Day Close
39,2024-02-02,0.06333281078538955,0.5196363636363635,0.30284206910578504,0.07039499413375047,0.061162324649298605,0.06758134065072521,0.07014356299425427,0.025416848027580027,0.08841633745791261,76,3,5.162
40,2024-02-01,0.06772221351308982,0.48472727272727295,0.24479589345343733,0.07665232694563942,0.06933867735470944,0.07173657389259114,0.07902000064270029,0.030314977028606964,0.09694567281659677,76,3,5.466
41,2024-01-31,0.07963630663113341,0.5250909090909092,0.3146789253477979,0.08134532655455612,0.08120240480961924,0.07777342218737748,0.06493227380994122,0.025364217811731753,0.10679496145725625,76,3,5.548
42,2024-01-30,0.08284997648534251,0.5203636363636363,0.307295276412517,0.09182635901447009,0.08529058116232466,0.0849862798902391,0.05075308296667819,0.019461551498776843,0.11531011396650481,76,3,5.656
43,2024-01-29,0.08708261482991062,0.5214545454545457,0.3096573414247549,0.08979272585060619,0.08400801603206412,0.08435907487259897,0.06006747913840975,0.02399109719604043,0.12223460935534008,76,3,5.758
44,2024-01-26,0.09108010659978052,0.5538181818181818,0.3628614775269351,0.08940164254986313,0.08857715430861723,0.08678949431595454,0.055971435998141,0.022714585845281406,0.1303797317851757,76,3,5.682
45,2024-01-25,0.08810158332026963,0.5250909090909092,0.3156267566953118,0.09002737583105203,0.08937875751503008,0.08608388867110939,0.032559101525490866,0.011310387029653157,0.1225786050619781,76,3,5.764
46,2024-01-24,0.09131525317447875,0.5425454545454547,0.3441386021631442,0.09440750879937426,0.09274549098196394,0.0906311250490004,0.02925841829409043,0.010017235818784765,0.1273065155322291,76,3,5.75
47,2024-01-23,0.09076657783351622,0.5643636363636362,0.38080406833718355,0.08721157606570201,0.08937875751503008,0.08867110936887496,0.05474108218577538,0.02207086300322203,0.12292708489673076,76,3,5.616
48,2024-01-22,0.0855149709985891,0.5574545454545455,0.3697335645420573,0.08455220962064919,0.08360721442885774,0.08584868678949431,0.05260311551527544,0.02041238298621719,0.11529942932504517,76,3,5.52
49,2024-01-19,0.08175262580341744,0.5047272727272729,0.2818707428373326,0.09206100899491593,0.08208416833667334,0.08890631125049,0.09135084254860383,0.03849712523152251,0.10811870280342661,76,3,5.714
50,2024-01-18,0.08935569838532686,0.5243636363636364,0.3145976642290215,0.09135705905357841,0.09130260521042086,0.08749509996079968,0.053164965865514155,0.021286473199047702,0.12017292589390921,76,3,5.8
51,2024-01-17,0.0927261326226681,0.47090909090909094,0.23474696194535816,0.1034024247164646,0.09178356713426855,0.09658957271658175,0.07360777611718403,0.031962517039024724,0.12758920322379064,76,3,6.18
52,2024-01-16,0.10761874902022259,0.5381818181818181,0.3372073744204529,0.1206883066093078,0.11062124248496993,0.12199137593100742,0.1722733970904709,0.08704822006584073,0.13788247278930515,76,3,6.19
53,2024-01-15,0.10801065997805298,0.47963636363636364,0.2528593398341413,0.12107938991005085,0.10973947895791586,0.11462171697373577,0.3201891851987734,0.16794866706681139,0.16302029922232736,76,3,6.522
54,2024-01-12,0.12102210377802164,0.5232727272727273,0.3161681127944285,0.12530308955807584,0.12160320641282565,0.12167777342218736,0.07026057397527917,0.03440838323775964,0.20995926860396685,76,3,6.614
55,2024-01-11,0.12462768459006113,0.49563636363636365,0.27908614984885605,0.13609698865858427,0.12769539078156314,0.1310858486867895,0.07000473826762699,0.035516203775956615,0.22091165292852816,76,3,6.858
56,2024-01-10,0.1341903119611224,0.49963636363636366,0.28631285300455683,0.1430582714118107,0.13675350701402803,0.13978831830654645,0.04594981330581385,0.022757258702801555,0.23216257397086987,76,3,7.08
57,2024-01-09,0.14289073522495688,0.49200000000000005,0.27845498043881195,0.15682440359796634,0.14565130260521045,0.15154841238729913,0.0323025338129527,0.015609863574844628,0.23997520022344274,76,3,7.344
58,2024-01-08,0.15323718451167895,0.5629090909090909,0.36984489216360916,0.1443097379741885,0.14492985971943886,0.14723637789102315,0.029982773729018083,0.014649001915077682,0.2458617384422502,76,3,7.218
59,2024-01-05,0.14829910644301614,0.5174545454545453,0.31106976094826555,0.14915917090340242,0.1418036072144289,0.14543316346530769,0.03708845495801916,0.018505659375177338,0.24023413429828377,76,3,7.342
60,2024-01-04,0.15315880232011286,0.5421818181818183,0.34277354833025125,0.15377395385217052,0.15302605210420842,0.15092120736965894,0.03029574241802149,0.014994036334346202,0.24690103480844303,76,3,7.33
61,2024-01-03,0.1526885091707164,0.5279999999999999,0.32470085924843245,0.1522096206491983,0.1506212424849699,0.1502940023520188,0.03519816214069266,0.017783232626785956,0.24118045040323555,76,3,7.396
62,2024-01-02,0.15527512149239692,0.505818181818182,0.2975507350237128,0.1618302698474775,0.1573547094188377,0.15860446883575066,0.047193453006860134,0.025837481398259907,0.2476526705451714,76,3,7.584
63,2023-12-29,0.16264304749960806,0.5534545454545454,0.3568342361205166,0.1565115369573719,0.16040080160320638,0.15805566444531557,0.006468983379170259,0.0006777641643779643,0.25629535865508424,76,3,7.51
64,2023-12-28,0.15974290641166328,0.5359999999999998,0.33497351994979035,0.16245600312866643,0.15951903807615234,0.15946687573500587,0.019261537366909616,0.008594307187419799,0.25443273928763543,76,3,7.532
65,2023-12-27,0.1606051105188901,0.5912727272727275,0.4065353027500699,0.15127102072741494,0.15503006012024048,0.1541356330850647,0.02909470540133961,0.014643051028237552,0.2584287175239437,76,3,7.25
66,2023-12-22,0.14955322150807338,0.4814545454545453,0.26719916860680165,0.15658975361752053,0.15350701402805614,0.15068600548804392,0.021350423109804173,0.009523644095032296,0.25280271703161933,76,3,7.572
67,2023-12-21,0.1621727543502116,0.4821818181818182,0.270999791990984,0.1684786859601095,0.16408817635270542,0.1628381027048216,0.05411148478333863,0.030778301863857473,0.25704913401729657,76,3,7.89
68,2023-12-20,0.17463552280921774,0.5803636363636366,0.3895164015883933,0.17278060226828318,0.1721042084168337,0.17193257546060367,0.12428648738744599,0.07791673994172915,0.26702327995280906,76,3,7.668
69,2023-12-19,0.16593509954538327,0.6105454545454544,0.4311781538205942,0.15158388736800943,0.15519038076152306,0.15946687573500587,0.06667558004616168,0.038686010302545704,0.2443462149976045,76,3,7.28
70,2023-12-18,0.15072895438156453,0.5490909090909091,0.3518066352165455,0.14399687133359407,0.14332665330661323,0.1448843590748726,0.035957544009414755,0.018011811703564366,0.23224109094690606,76,3,7.23
71,2023-12-15,0.1487693995924126,0.5480000000000002,0.3504502447736091,0.1489245209229566,0.14813627254509018,0.14864758918071344,0.18517092057886067,0.10785978020097736,0.225707273059684,76,3,7.186
72,2023-12-14,0.1470449913779589,0.676,0.5387985934260835,0.12483378959718422,0.127935871743487,0.14112112896903176,0.1388757839680828,0.07778631992395152,0.19496112412277733,76,3,6.438
73,2023-12-13,0.11773005173224643,0.5447272727272726,0.3469110896009734,0.11787250684395778,0.11735470941883766,0.11517052136417091,0.0435045143839326,0.0194446045883931,0.17231920489984415,76,3,6.412
74,2023-12-12,0.11671108324188745,0.5560000000000003,0.36378501261603446,0.1153695737192022,0.11623246492985975,0.11556252450019602,0.07448845119551403,0.035969322646664505,0.16539927638337443,76,3,6.324
75,2023-12-11,0.11326226681298007,0.5490909090909091,0.35360993933245727,0.11106765741102853,0.11198396793587176,0.10811446491571933,0.07764470986290939,0.036651791576627755,0.15402624836092127,76,3,6.274
76,2023-12-08,0.11130271202382819,0.5625454545454546,0.3744760608799916,0.10762612436448962,0.10885771543086173,0.11195609564876521,0.2054768093166068,0.10279852582482263,0.14246930784784773,76,3,6.15
77,2023-12-07,0.10644301614673146,0.5450909090909091,0.3477988589333003,0.10473210793899101,0.10324649298597197,0.10090160721285771,0.03407848746708815,0.013423816735329174,0.11308707140146834,76,3,6.122
78,2023-12-06,0.10534566546480639,0.5658181818181819,0.3806079895241538,0.10574892452092294,0.10196392785571146,0.10780086240689923,0.0718988741106049,0.03256671237603895,0.10778963153016541,76,3,5.98
79,2023-12-05,0.09978052986361499,0.5480000000000002,0.3526567526057096,0.09589362534219789,0.09675350701402805,0.09400235201881615,0.042520626616678533,0.017017114578665594,0.09733354272941253,76,3,5.936
80,2023-12-04,0.0980561216491613,0.5389090909090909,0.33824398533917605,0.09894407508799374,0.09747494989979963,0.10435123480987846,0.07546370130511347,0.0336777813496956,0.0910677769360217,76,3,5.942
81,2023-12-01,0.09829126822385953,0.5294545454545455,0.3234294998507483,0.09972624168947986,0.09515030060120239,0.09423755390043118,0.04091834112174332,0.01608917152633884,0.10182327784657624,76,3,6.0
82,2023-11-30,0.10056435177927575,0.5516363636363637,0.35842255816260915,0.10035197497066875,0.09979959919839682,0.09807918463347709,0.10572891911938934,0.04878367046739608,0.10783898050827995,76,3,5.936
83,2023-11-29,0.0980561216491613,0.5883636363636364,0.4202547722236617,0.09010559249120065,0.09138276553106214,0.09533516268130146,0.06421263980652818,0.027642617103369377,0.09301272770166974,76,3,5.67
84,2023-11-28,0.08763129017087315,0.5261818181818181,0.3173374306440399,0.09034024247164649,0.08472945891783568,0.08349666797334382,0.04055061846726814,0.014864264592245515,0.08388358960281833,76,3,5.746
85,2023-11-27,0.09060981345038407,0.5465454545454547,0.35076120616238,0.08822839264763396,0.09042084168336675,0.08749509996079968,0.1466348161580709,0.0652178852625416,0.08956920297380894,76,3,5.71
86,2023-11-24,0.0891989340021947,0.5603636363636364,0.37421003004116515,0.08517794290183808,0.08424849699398798,0.08310466483731868,0.016470439336888486,0.003652355960656852,0.07031423958179306,76,3,5.598
87,2023-11-23,0.08480953127449442,0.5258181818181819,0.3164552952211842,0.08916699256941729,0.08288577154308618,0.08232065856526855,0.019295099790932083,0.004825907639176494,0.06765002388986807,76,3,5.676
88,2023-11-22,0.0878664367455714,0.5410909090909092,0.3417828704221048,0.08697692608525617,0.08617234468937876,0.08490787926303411,0.03162682010269882,0.01082655619250589,0.07063048960079099,76,3,5.67
89,2023-11-21,0.08763129017087315,0.48763636363636387,0.25725096095876376,0.09847477512710207,0.08697394789579158,0.09212073696589573,0.057974786970108064,0.023396921131216292,0.06603296240572099,76,3,5.958
90,2023-11-20,0.09891832575638815,0.6039999999999999,0.44742372198404495,0.08627297614391866,0.083687374749499,0.09643277146217169,0.0863625586528065,0.03833332458122255,0.0740179656049943,76,3,5.606
91,2023-11-17,0.08512306004075873,0.5421818181818183,0.34364296591350396,0.08603832616347282,0.08248496993987975,0.08514308114464916,0.12612612546666227,0.05477634523400353,0.062007883696972965,76,3,5.594
92,2023-11-16,0.08465276689136228,0.4730909090909091,0.234343815191347,0.09511145874071178,0.08601202404809619,0.08914151313210505,0.08281017554135969,0.03466805928130874,0.04556671819118058,76,3,5.962
93,2023-11-15,0.09907509013952029,0.5974545454545457,0.43575093613946525,0.09088775909268673,0.07799599198396792,0.10129361034888279,0.13695734556289016,0.062215411556455276,0.05658908030641674,76,3,5.646
94,2023-11-14,0.08669070387208025,0.6341818181818184,0.5128364078865921,0.06750097770825186,0.06533066132264528,0.09259114072912583,0.08910969978942415,0.03776825045131684,0.03814322688711913,76,3,5.128
95,2023-11-13,0.06638971625646653,0.5367272727272726,0.333986119594059,0.06609307782557686,0.06525050100200402,0.06225009800078399,0.03035466881134338,0.008592913148137551,0.02628542178768567,76,3,5.146
96,2023-11-10,0.0670951559805612,0.4847272727272728,0.2445164774184218,0.07430582714118109,0.062324649298597184,0.06852214817718541,0.1193596919020715,0.047330158068112325,0.03028102435672919,76,3,5.45
97,2023-11-09,0.0790092490986048,0.5505454545454546,0.3583797851243531,0.07438404380132968,0.07446893787575148,0.07346138769110153,0.029591041314282567,0.009127460952850885,0.0447155830161613,76,3,5.392
98,2023-11-08,0.0767361655431886,0.52,0.3057585998240675,0.07954634337113806,0.07679358717434873,0.07730301842414739,0.05286209884393736,0.019624488021388383,0.040575929906788155,76,3,5.502
99,2023-11-07,0.08104718607932276,0.576727272727273,0.4051947728401789,0.07219397731716856,0.07198396793587175,0.07667581340650725,0.05315998823228946,0.01988863352789995,0.047544333611988565,76,3,5.3
100,2023-11-06,0.07313058473114906,0.5178181818181816,0.30146635277206246,0.07938991005084084,0.07535070140280561,0.08373186985495884,0.08457756473832911,0.03377062522674372,0.04050474768023471,76,3,5.422
101,2023-11-03,0.0779118984166797,0.6000000000000002,0.4508765482251838,0.06499804458349628,0.06661322645290582,0.08286946295570366,0.09274296944077241,0.03768515291557788,0.051285268262626305,76,3,5.092
102,2023-11-02,0.06497883680827712,0.6005454545454546,0.4597156098684138,0.054829878764176776,0.05619238476953908,0.06601332810662486,0.06274317659815515,0.02240775220914055,0.03944985638007209,76,3,4.759
103,2023-11-01,0.05192820191252548,0.5592727272727271,0.3789569052600714,0.04653891278842395,0.04480961923847698,0.045550764406115246,0.06067833721576524,0.019059519490735526,0.03173141552834979,76,3,4.653
104,2023-10-31,0.0477739457595234,0.5447272727272728,0.34958805306725693,0.0470864294094642,0.04521042084168336,0.04508036064288515,0.1047638804779494,0.0357645170248191,0.024915260174732445,76,3,4.627
105,2023-10-30,0.046754977269164416,0.5034545454545453,0.2687272602175542,0.05870160344153305,0.0464929859719439,0.05346922775382204,0.04064416869169718,0.011297395473994151,0.013597423400337705,76,3,4.828
106,2023-10-27,0.05463238752155511,0.5321818181818182,0.3248651200152305,0.058584278451310146,0.052304609218436854,0.05248921991375932,0.03327873552890391,0.008909518709463595,0.01832183289163808,76,3,4.871
107,2023-10-26,0.056317604640225755,0.5892727272727273,0.44078934672770276,0.04262807978099334,0.04248496993987977,0.05331242649941201,0.09675812604113969,0.034484463472946744,0.022402754681485004,76,3,4.6
108,2023-10-25,0.04569681768302239,0.4534545454545455,0.17949629903675715,0.062260461478294865,0.041683366733466926,0.055350842806742434,0.08452584859313418,0.02826589575343527,0.011429868170046376,76,3,5.076
109,2023-10-24,0.06435177927574853,0.544,0.34742120949891814,0.06151740320688309,0.06184368737474952,0.05981967855742848,0.05395703175239554,0.01823793744333716,0.02072696809668273,76,3,5.054
110,2023-10-23,0.06348957516852172,0.5740000000000001,0.40572325091614136,0.05518185373484555,0.056553106212424875,0.0644453155625245,0.1202303019132192,0.04620820537291185,0.01413221359217487,76,3,4.867
111,2023-10-20,0.056160840257093586,0.5118181818181818,0.28715435416794394,0.0602659366445053,0.05290581162324651,0.058486867894943145,0.06194042343993837,0.02079316839053415,0.0,76,3,5.022
112,2023-10-19,0.06223546010346448,0.5396363636363637,0.33929073392778847,0.05995307000391084,0.059438877755511016,0.05903567228537829,0.06601505543729203,0.023150229410216997,0.007283340998299526,76,3,5.024
113,2023-10-18,0.062313842295030564,0.5338181818181819,0.32846863972497775,0.060226828314430964,0.06172344689378759,0.06358290866326932,0.04825888611841306,0.01592142257430535,0.015201865436662187,76,3,5.058
114,2023-10-17,0.06364633955165386,0.5505454545454546,0.3598229570162688,0.05909268674227611,0.06,0.06068208545668363,0.11259113552331139,0.042594407234653534,0.021172362923137122,76,3,5.0
115,2023-10-16,0.061373255996237636,0.48400000000000004,0.24067325100964834,0.06398122800156433,0.06332665330661322,0.06256370050960408,0.10875378290975016,0.04115190339801457,0.008013999695456242,76,3,5.308
116,2023-10-13,0.07344411349741337,0.4647272727272726,0.2161560924103887,0.08799374266718812,0.07511022044088175,0.08114464915719324,0.06716247309607541,0.02608906210502314,0.020783635375734133,76,3,5.722
117,2023-10-12,0.08966922715159117,0.512,0.2951219416211156,0.09910050840829096,0.091062124248497,0.09227753822030577,0.06315383133919342,0.026480610337935688,0.02949411973590982,76,3,5.876
118,2023-10-11,0.09570465590217903,0.5174545454545455,0.3046052978685826,0.0981619084865076,0.09627254509018038,0.09737357898863189,0.06890204610737735,0.029910150793131147,0.03831011895185521,76,3,6.0
119,2023-10-10,0.10056435177927575,0.6083636363636364,0.4543826221963577,0.08885412592882286,0.091062124248497,0.09533516268130146,0.06949738568114994,0.030457991106730316,0.04805031456576225,76,3,5.624
120,2023-10-09,0.0858284997648534,0.525090909090909,0.31537929385378644,0.08635119280406728,0.08296593186372747,0.08286946295570366,0.04569375799669588,0.017071154963626697,0.03816248633136243,76,3,5.706
121,2023-10-06,0.08904216961906256,0.553818181818182,0.36307289028921136,0.08619475948377003,0.0819238476953908,0.08420227361818897,0.05777824365822076,0.02310849291096741,0.04444281498813918,76,3,5.63
122,2023-10-05,0.08606364633955163,0.5545454545454546,0.3646392393252193,0.08337895971842002,0.08448897795591181,0.08506468051744412,0.03592478679076687,0.012717427037149356,0.0365355377482785,76,3,5.55
123,2023-10-04,0.08292835867690859,0.5290909090909091,0.3216694018854735,0.08822839264763396,0.08464929859719439,0.08357506860054881,0.04123295682174019,0.015008406555396477,0.031428456562969775,76,3,5.61
124,2023-10-03,0.0852798244238909,0.4930909090909093,0.26473116561634313,0.09206100899491593,0.08480961923847694,0.0871030968247746,0.06757693426252082,0.02754592062244747,0.03715291347141958,76,3,5.868
125,2023-10-02,0.09539112713591472,0.5152727272727273,0.3012085579716127,0.09956980836918264,0.09643286573146292,0.10003920031360253,0.10910258323792259,0.04978337048862012,0.046255993694432784,76,3,6.004
126,2023-09-29,0.10072111616240786,0.5752727272727272,0.3971131974755099,0.09620649198279232,0.09507014028056113,0.10090160721285771,0.06477822338168543,0.028449217864679487,0.06135164678097199,76,3,5.81
127,2023-09-28,0.0931180435804985,0.4781818181818182,0.24536401772071711,0.10629644114196324,0.08961923847695391,0.10207761662093295,0.13522736181559464,0.06195832987532001,0.0520051450067438,76,3,6.15
128,2023-09-27,0.10644301614673146,0.41890909090909095,0.1727595588039934,0.13054360578803287,0.10941883767535071,0.12504900039200315,0.09949040747857184,0.04823297027562949,0.07038171976705165,76,3,6.816
129,2023-09-26,0.1325442859382348,0.5847272727272728,0.404047719796786,0.12115760657019947,0.1222444889779559,0.12794982359858878,0.08550878475403648,0.04422177349667724,0.08505956927000163,76,3,6.57
130,2023-09-25,0.12290327637560744,0.47781818181818164,0.2552987233584777,0.13445443879546343,0.12112224448897799,0.1285770286162289,0.12648327065053494,0.06661685111978904,0.07146266156174808,76,3,6.912
131,2023-09-22,0.13630663113340646,0.6189090909090911,0.4546216149515255,0.11576065701994526,0.1159118236472946,0.133359466875735,0.10112969582049365,0.053506366162789094,0.09109461983778055,76,3,6.478
132,2023-09-21,0.11929769556356795,0.248,0.0,0.16926085256159562,0.11975951903807616,0.16268130145041163,0.17739746789261868,0.0989130531506412,0.07499568971262865,76,3,8.084
133,2023-09-20,0.18223859539112713,0.5567272727272725,0.3596715274544137,0.1745795854517012,0.1789178356713427,0.17992943943551545,0.09227181449590739,0.05888044773760708,0.10333086463669261,76,3,7.992
134,2023-09-19,0.17863301457908765,0.5621818181818184,0.36650025393746966,0.18146265154477909,0.18140280561122243,0.18283026264210114,0.04956957746701568,0.02995021767768305,0.08578372099760634,76,3,7.87
135,2023-09-18,0.173851700893557,0.5825454545454546,0.3924133259663535,0.16370746969104422,0.1677755511022044,0.1800078400627205,0.06049134656764006,0.03674021688000639,0.07603272811483286,76,3,7.636
136,2023-09-15,0.1646809844803261,0.524,0.3204751373125181,0.1712162690653109,0.16440881763527057,0.1711485691885535,0.2426689893669702,0.15101109081910907,0.06445195865209796,76,3,7.724
137,2023-09-14,0.1681298009092334,0.5461818181818182,0.34753815684812267,0.1669925694172859,0.1652104208416834,0.16487651901215208,0.07290325801466659,0.04330850848298157,0.1068265710410643,76,3,7.69
138,2023-09-13,0.16679730365261014,0.4807272727272728,0.27037606033214945,0.17520531873289014,0.16693386773547095,0.1706781654253234,0.06152771908521934,0.036063063941631626,0.09347577101022952,76,3,8.016
139,2023-09-12,0.17957360087788055,0.5279999999999999,0.32599707170780134,0.1829487680876027,0.18124248496993986,0.18126225009800082,0.0954993704391978,0.060798844832083955,0.10487406054170506,76,3,8.082
140,2023-09-11,0.1821602131995611,0.5061818181818186,0.3014741402006165,0.1859992178333985,0.17963927855711423,0.18573108584868678,0.043006202057797496,0.02570872699321363,0.1229381759756254,76,3,8.268
141,2023-09-08,0.18944975701520617,0.546181818181818,0.34703827829597644,0.18865858427845134,0.18557114228456914,0.18722069776558212,0.04544696254938563,0.027948258969868557,0.13154616720444878,76,3,8.234
